"date","plot.nm","treatment","vwc"
2020-08-03,12,"C+",0.207
2020-08-03,13,"V+",0.1425
2020-08-03,14,"I-",0.233291666666667
2020-08-03,16,"V-",0.132354166666667
2020-08-03,17,"S-",0.1605625
2020-08-03,21,"OC-",0.195645833333333
2020-08-03,22,"S-",0.198166666666667
2020-08-03,23,"OC+",0.179666666666667
2020-08-03,27,"C+",0.180916666666667
2020-08-03,30,"R-",0.169854166666667
2020-08-03,32,"I-",0.213270833333333
2020-08-03,33,"V-",0.1294375
2020-08-03,35,"R+",0.1915
2020-08-03,36,"C+",0.203041666666667
2020-08-03,38,"OC+",0.194125
2020-08-03,39,"C-",0.183916666666667
2020-08-03,41,"R+",0.174625
2020-08-03,42,"OC+",0.172291666666667
2020-08-03,45,"S-",0.188333333333333
2020-08-03,47,"V-",0.137645833333333
2020-08-03,48,"I-",0.2146875
2020-08-03,53,"C-",0.1929375
2020-08-03,54,"V+",0.147583333333333
2020-08-03,56,"R-",0.17425
2020-08-03,58,"OC-",0.1574375
2020-08-04,2,"C-",0.177916666666667
2020-08-04,4,"R+",0.125458333333333
2020-08-04,5,"R-",0.146020833333333
2020-08-04,7,"OC-",0.1478125
2020-08-04,8,"V+",NA
2020-08-04,12,"C+",0.200375
2020-08-04,13,"V+",0.14075
2020-08-04,14,"I-",0.216270833333333
2020-08-04,16,"V-",0.1300625
2020-08-04,17,"S-",0.1568125
2020-08-04,21,"OC-",0.191395833333333
2020-08-04,22,"S-",0.193083333333333
2020-08-04,23,"OC+",0.175916666666667
2020-08-04,27,"C+",0.174625
2020-08-04,30,"R-",0.164854166666667
2020-08-04,32,"I-",0.198833333333333
2020-08-04,33,"V-",0.128104166666667
2020-08-04,35,"R+",0.187333333333333
2020-08-04,36,"C+",0.197583333333333
2020-08-04,38,"OC+",0.189416666666667
2020-08-04,39,"C-",0.177958333333333
2020-08-04,41,"R+",0.170083333333333
2020-08-04,42,"OC+",0.168833333333333
2020-08-04,45,"S-",0.1831875
2020-08-04,47,"V-",0.136166666666667
2020-08-04,48,"I-",0.202875
2020-08-04,53,"C-",0.1886875
2020-08-04,54,"V+",0.146583333333333
2020-08-04,56,"R-",0.171291666666667
2020-08-04,58,"OC-",0.1533125
2020-08-05,2,"C-",0.1718125
2020-08-05,4,"R+",0.120541666666667
2020-08-05,5,"R-",0.142041666666667
2020-08-05,7,"OC-",0.1424375
2020-08-05,8,"V+",NA
2020-08-05,12,"C+",0.193208333333333
2020-08-05,13,"V+",0.138625
2020-08-05,14,"I-",0.207833333333333
2020-08-05,16,"V-",0.127333333333333
2020-08-05,17,"S-",0.152729166666667
2020-08-05,21,"OC-",0.18675
2020-08-05,22,"S-",0.187895833333333
2020-08-05,23,"OC+",0.17125
2020-08-05,27,"C+",0.168208333333333
2020-08-05,30,"R-",0.159104166666667
2020-08-05,32,"I-",0.191041666666667
2020-08-05,33,"V-",0.126333333333333
2020-08-05,35,"R+",0.182666666666667
2020-08-05,36,"C+",0.191375
2020-08-05,38,"OC+",0.183739130434783
2020-08-05,39,"C-",0.171895833333333
2020-08-05,41,"R+",0.164791666666667
2020-08-05,42,"OC+",0.165208333333333
2020-08-05,45,"S-",0.178125
2020-08-05,47,"V-",0.134145833333333
2020-08-05,48,"I-",0.196291666666667
2020-08-05,53,"C-",0.184416666666667
2020-08-05,54,"V+",0.145041666666667
2020-08-05,56,"R-",0.168208333333333
2020-08-05,58,"OC-",0.148333333333333
2020-08-06,2,"C-",0.1666875
2020-08-06,4,"R+",0.116208333333333
2020-08-06,5,"R-",0.138354166666667
2020-08-06,7,"OC-",0.137625
2020-08-06,8,"V+",NA
2020-08-06,12,"C+",0.187125
2020-08-06,13,"V+",0.227666666666667
2020-08-06,14,"I-",0.201395833333333
2020-08-06,16,"V-",0.202229166666667
2020-08-06,17,"S-",0.148541666666667
2020-08-06,21,"OC-",0.182291666666667
2020-08-06,22,"S-",0.182979166666667
2020-08-06,23,"OC+",0.167583333333333
2020-08-06,27,"C+",0.162875
2020-08-06,30,"R-",0.153958333333333
2020-08-06,32,"I-",0.185
2020-08-06,33,"V-",0.1826875
2020-08-06,35,"R+",0.179416666666667
2020-08-06,36,"C+",0.1865
2020-08-06,38,"OC+",0.179916666666667
2020-08-06,39,"C-",0.166458333333333
2020-08-06,41,"R+",0.160416666666667
2020-08-06,42,"OC+",0.16225
2020-08-06,45,"S-",0.173354166666667
2020-08-06,47,"V-",0.1813125
2020-08-06,48,"I-",0.190916666666667
2020-08-06,53,"C-",0.180541666666667
2020-08-06,54,"V+",0.197125
2020-08-06,56,"R-",0.165145833333333
2020-08-06,58,"OC-",0.144208333333333
2020-08-07,2,"C-",0.16375
2020-08-07,4,"R+",0.113291666666667
2020-08-07,5,"R-",0.1364375
2020-08-07,7,"OC-",0.1535625
2020-08-07,8,"V+",NA
2020-08-07,12,"C+",0.18325
2020-08-07,13,"V+",0.234916666666667
2020-08-07,14,"I-",0.1976875
2020-08-07,16,"V-",0.216041666666667
2020-08-07,17,"S-",0.146395833333333
2020-08-07,21,"OC-",0.195833333333333
2020-08-07,22,"S-",0.179958333333333
2020-08-07,23,"OC+",0.177791666666667
2020-08-07,27,"C+",0.158958333333333
2020-08-07,30,"R-",0.152104166666667
2020-08-07,32,"I-",0.180916666666667
2020-08-07,33,"V-",0.199041666666667
2020-08-07,35,"R+",0.17725
2020-08-07,36,"C+",0.183416666666667
2020-08-07,38,"OC+",0.191416666666667
2020-08-07,39,"C-",0.163229166666667
2020-08-07,41,"R+",0.158
2020-08-07,42,"OC+",0.169708333333333
2020-08-07,45,"S-",0.170625
2020-08-07,47,"V-",0.200125
2020-08-07,48,"I-",0.1876875
2020-08-07,53,"C-",0.178145833333333
2020-08-07,54,"V+",0.217083333333333
2020-08-07,56,"R-",0.163354166666667
2020-08-07,58,"OC-",0.156083333333333
2020-08-08,2,"C-",0.197416666666667
2020-08-08,4,"R+",0.128208333333333
2020-08-08,5,"R-",0.158333333333333
2020-08-08,7,"OC-",0.188708333333333
2020-08-08,8,"V+",NA
2020-08-08,12,"C+",0.231416666666667
2020-08-08,13,"V+",0.220291666666667
2020-08-08,14,"I-",0.23525
2020-08-08,16,"V-",0.197229166666667
2020-08-08,17,"S-",0.1711875
2020-08-08,21,"OC-",0.229541666666667
2020-08-08,22,"S-",0.225229166666667
2020-08-08,23,"OC+",0.207708333333333
2020-08-08,27,"C+",0.202208333333333
2020-08-08,30,"R-",0.1815
2020-08-08,32,"I-",0.209270833333333
2020-08-08,33,"V-",0.183458333333333
2020-08-08,35,"R+",0.194083333333333
2020-08-08,36,"C+",0.225208333333333
2020-08-08,38,"OC+",0.232416666666667
2020-08-08,39,"C-",0.204875
2020-08-08,41,"R+",0.171625
2020-08-08,42,"OC+",0.197416666666667
2020-08-08,45,"S-",0.210541666666667
2020-08-08,47,"V-",0.188833333333333
2020-08-08,48,"I-",0.2100625
2020-08-08,53,"C-",0.206125
2020-08-08,54,"V+",0.208041666666667
2020-08-08,56,"R-",0.179
2020-08-08,58,"OC-",0.196625
2020-08-09,2,"C-",0.19825
2020-08-09,4,"R+",0.131166666666667
2020-08-09,5,"R-",0.1586875
2020-08-09,7,"OC-",0.197833333333333
2020-08-09,8,"V+",NA
2020-08-09,12,"C+",0.231125
2020-08-09,13,"V+",0.212958333333333
2020-08-09,14,"I-",0.229333333333333
2020-08-09,16,"V-",0.189979166666667
2020-08-09,17,"S-",0.171666666666667
2020-08-09,21,"OC-",0.234145833333333
2020-08-09,22,"S-",0.219270833333333
2020-08-09,23,"OC+",0.215583333333333
2020-08-09,27,"C+",0.200166666666667
2020-08-09,30,"R-",0.197979166666667
2020-08-09,32,"I-",0.210020833333333
2020-08-09,33,"V-",0.176375
2020-08-09,35,"R+",0.198458333333333
2020-08-09,36,"C+",0.2285
2020-08-09,38,"OC+",0.23925
2020-08-09,39,"C-",0.208958333333333
2020-08-09,41,"R+",0.175125
2020-08-09,42,"OC+",0.206
2020-08-09,45,"S-",0.209583333333333
2020-08-09,47,"V-",0.181729166666667
2020-08-09,48,"I-",0.212104166666667
2020-08-09,53,"C-",0.205354166666667
2020-08-09,54,"V+",0.2015
2020-08-09,56,"R-",0.183229166666667
2020-08-09,58,"OC-",0.203333333333333
2020-08-10,2,"C-",0.216833333333333
2020-08-10,4,"R+",0.158708333333333
2020-08-10,5,"R-",0.1785625
2020-08-10,7,"OC-",0.215104166666667
2020-08-10,8,"V+",NA
2020-08-10,12,"C+",0.241958333333333
2020-08-10,13,"V+",0.210833333333333
2020-08-10,14,"I-",0.2380625
2020-08-10,16,"V-",0.185333333333333
2020-08-10,17,"S-",0.193895833333333
2020-08-10,21,"OC-",0.244541666666667
2020-08-10,22,"S-",0.236166666666667
2020-08-10,23,"OC+",0.228875
2020-08-10,27,"C+",0.21225
2020-08-10,30,"R-",0.241770833333333
2020-08-10,32,"I-",0.214625
2020-08-10,33,"V-",0.173395833333333
2020-08-10,35,"R+",0.221541666666667
2020-08-10,36,"C+",0.237833333333333
2020-08-10,38,"OC+",0.245958333333333
2020-08-10,39,"C-",0.222645833333333
2020-08-10,41,"R+",0.201666666666667
2020-08-10,42,"OC+",0.217916666666667
2020-08-10,45,"S-",0.220770833333333
2020-08-10,47,"V-",0.178166666666667
2020-08-10,48,"I-",0.2158125
2020-08-10,53,"C-",0.217333333333333
2020-08-10,54,"V+",0.198666666666667
2020-08-10,56,"R-",0.192708333333333
2020-08-10,58,"OC-",0.212479166666667
2020-08-11,2,"C-",0.21775
2020-08-11,4,"R+",0.173416666666667
2020-08-11,5,"R-",0.186208333333333
2020-08-11,7,"OC-",0.190854166666667
2020-08-11,8,"V+",0.213625
2020-08-11,12,"C+",0.243208333333333
2020-08-11,13,"V+",0.2065
2020-08-11,14,"I-",0.237770833333333
2020-08-11,16,"V-",0.180916666666667
2020-08-11,17,"S-",0.198395833333333
2020-08-11,21,"OC-",0.2279375
2020-08-11,22,"S-",0.236833333333333
2020-08-11,23,"OC+",0.212416666666667
2020-08-11,27,"C+",0.212083333333333
2020-08-11,30,"R-",0.224583333333333
2020-08-11,32,"I-",0.214979166666667
2020-08-11,33,"V-",0.169520833333333
2020-08-11,35,"R+",0.234458333333333
2020-08-11,36,"C+",0.238916666666667
2020-08-11,38,"OC+",0.223083333333333
2020-08-11,39,"C-",0.2280625
2020-08-11,41,"R+",0.215375
2020-08-11,42,"OC+",0.201541666666667
2020-08-11,45,"S-",0.223583333333333
2020-08-11,47,"V-",0.174104166666667
2020-08-11,48,"I-",0.2164375
2020-08-11,53,"C-",0.219791666666667
2020-08-11,54,"V+",0.193583333333333
2020-08-11,56,"R-",0.205104166666667
2020-08-11,58,"OC-",0.190875
2020-08-12,2,"C-",0.200229166666667
2020-08-12,4,"R+",0.162375
2020-08-12,5,"R-",0.17575
2020-08-12,7,"OC-",0.180375
2020-08-12,8,"V+",0.208541666666667
2020-08-12,12,"C+",0.226583333333333
2020-08-12,13,"V+",0.201958333333333
2020-08-12,14,"I-",0.221208333333333
2020-08-12,16,"V-",0.176166666666667
2020-08-12,17,"S-",0.1829375
2020-08-12,21,"OC-",0.218958333333333
2020-08-12,22,"S-",0.217541666666667
2020-08-12,23,"OC+",0.203375
2020-08-12,27,"C+",0.195666666666667
2020-08-12,30,"R-",0.2059375
2020-08-12,32,"I-",0.203604166666667
2020-08-12,33,"V-",0.165333333333333
2020-08-12,35,"R+",0.222916666666667
2020-08-12,36,"C+",0.2225
2020-08-12,38,"OC+",0.2075
2020-08-12,39,"C-",0.2064375
2020-08-12,41,"R+",0.204
2020-08-12,42,"OC+",0.193083333333333
2020-08-12,45,"S-",0.2066875
2020-08-12,47,"V-",0.170145833333333
2020-08-12,48,"I-",0.206458333333333
2020-08-12,53,"C-",0.207125
2020-08-12,54,"V+",0.188458333333333
2020-08-12,56,"R-",0.1951875
2020-08-12,58,"OC-",0.181708333333333
2020-08-13,2,"C-",0.19325
2020-08-13,4,"R+",0.156416666666667
2020-08-13,5,"R-",0.1705
2020-08-13,7,"OC-",0.178604166666667
2020-08-13,8,"V+",0.202875
2020-08-13,12,"C+",0.221416666666667
2020-08-13,13,"V+",0.198666666666667
2020-08-13,14,"I-",0.217145833333333
2020-08-13,16,"V-",0.172895833333333
2020-08-13,17,"S-",0.176583333333333
2020-08-13,21,"OC-",0.218166666666667
2020-08-13,22,"S-",0.209958333333333
2020-08-13,23,"OC+",0.202041666666667
2020-08-13,27,"C+",0.190041666666667
2020-08-13,30,"R-",0.196395833333333
2020-08-13,32,"I-",0.2013125
2020-08-13,33,"V-",0.162395833333333
2020-08-13,35,"R+",0.217291666666667
2020-08-13,36,"C+",0.217916666666667
2020-08-13,38,"OC+",0.207833333333333
2020-08-13,39,"C-",0.197541666666667
2020-08-13,41,"R+",0.197416666666667
2020-08-13,42,"OC+",0.191916666666667
2020-08-13,45,"S-",0.199875
2020-08-13,47,"V-",0.167270833333333
2020-08-13,48,"I-",0.204145833333333
2020-08-13,53,"C-",0.2021875
2020-08-13,54,"V+",0.185166666666667
2020-08-13,56,"R-",0.189645833333333
2020-08-13,58,"OC-",0.180104166666667
2020-08-14,2,"C-",0.187479166666667
2020-08-14,4,"R+",0.150578947368421
2020-08-14,5,"R-",0.165708333333333
2020-08-14,7,"OC-",0.177145833333333
2020-08-14,8,"V+",0.196375
2020-08-14,12,"C+",0.21575
2020-08-14,13,"V+",0.194791666666667
2020-08-14,14,"I-",0.212333333333333
2020-08-14,16,"V-",0.169104166666667
2020-08-14,17,"S-",0.1718125
2020-08-14,21,"OC-",0.217270833333333
2020-08-14,22,"S-",0.203770833333333
2020-08-14,23,"OC+",0.201
2020-08-14,27,"C+",0.184958333333333
2020-08-14,30,"R-",0.189708333333333
2020-08-14,32,"I-",0.197479166666667
2020-08-14,33,"V-",0.1589375
2020-08-14,35,"R+",0.211916666666667
2020-08-14,36,"C+",0.213166666666667
2020-08-14,38,"OC+",0.207894736842105
2020-08-14,39,"C-",0.192020833333333
2020-08-14,41,"R+",0.19125
2020-08-14,42,"OC+",0.190208333333333
2020-08-14,45,"S-",0.194208333333333
2020-08-14,47,"V-",0.164125
2020-08-14,48,"I-",0.201333333333333
2020-08-14,53,"C-",0.197833333333333
2020-08-14,54,"V+",0.181541666666667
2020-08-14,56,"R-",0.184958333333333
2020-08-14,58,"OC-",0.180104166666667
2020-08-15,2,"C-",0.206395833333333
2020-08-15,4,"R+",0.1625
2020-08-15,5,"R-",0.177958333333333
2020-08-15,7,"OC-",0.198833333333333
2020-08-15,8,"V+",0.193333333333333
2020-08-15,12,"C+",0.242416666666667
2020-08-15,13,"V+",0.192291666666667
2020-08-15,14,"I-",0.237479166666667
2020-08-15,16,"V-",0.1665625
2020-08-15,17,"S-",0.185458333333333
2020-08-15,21,"OC-",0.236583333333333
2020-08-15,22,"S-",0.229520833333333
2020-08-15,23,"OC+",0.218083333333333
2020-08-15,27,"C+",0.210458333333333
2020-08-15,30,"R-",0.207020833333333
2020-08-15,32,"I-",0.2136875
2020-08-15,33,"V-",0.156916666666667
2020-08-15,35,"R+",0.21875
2020-08-15,36,"C+",0.23175
2020-08-15,38,"OC+",0.225791666666667
2020-08-15,39,"C-",0.216770833333333
2020-08-15,41,"R+",0.2025
2020-08-15,42,"OC+",0.206666666666667
2020-08-15,45,"S-",0.217666666666667
2020-08-15,47,"V-",0.162479166666667
2020-08-15,48,"I-",0.215625
2020-08-15,53,"C-",0.213541666666667
2020-08-15,54,"V+",0.179208333333333
2020-08-15,56,"R-",0.195645833333333
2020-08-15,58,"OC-",0.203916666666667
2020-08-16,2,"C-",0.199888888888889
2020-08-16,4,"R+",0.157222222222222
2020-08-16,5,"R-",0.173722222222222
2020-08-16,7,"OC-",0.187666666666667
2020-08-16,8,"V+",0.190555555555556
2020-08-16,12,"C+",0.230666666666667
2020-08-16,13,"V+",0.189333333333333
2020-08-16,14,"I-",0.224555555555556
2020-08-16,16,"V-",0.163444444444444
2020-08-16,17,"S-",0.179611111111111
2020-08-16,21,"OC-",0.226777777777778
2020-08-16,22,"S-",0.218666666666667
2020-08-16,23,"OC+",0.207777777777778
2020-08-16,27,"C+",0.200333333333333
2020-08-16,30,"R-",0.200388888888889
2020-08-16,32,"I-",0.204111111111111
2020-08-16,33,"V-",0.154388888888889
2020-08-16,35,"R+",0.215
2020-08-16,36,"C+",0.224777777777778
2020-08-16,38,"OC+",0.216111111111111
2020-08-16,39,"C-",0.208777777777778
2020-08-16,41,"R+",0.198111111111111
2020-08-16,42,"OC+",0.196444444444444
2020-08-16,45,"S-",0.209611111111111
2020-08-16,47,"V-",0.160277777777778
2020-08-16,48,"I-",0.209
2020-08-16,53,"C-",0.206888888888889
2020-08-16,54,"V+",0.176444444444444
2020-08-16,56,"R-",0.191555555555556
2020-08-16,58,"OC-",0.191166666666667
2020-08-20,2,"C-",0.165181818181818
2020-08-20,4,"R+",0.1265
2020-08-20,5,"R-",0.15
2020-08-20,7,"OC-",0.148181818181818
2020-08-20,8,"V+",0.165272727272727
2020-08-20,12,"C+",0.186272727272727
2020-08-20,13,"V+",0.172272727272727
2020-08-20,14,"I-",0.189636363636364
2020-08-20,16,"V-",0.145727272727273
2020-08-20,17,"S-",0.154590909090909
2020-08-20,21,"OC-",0.192727272727273
2020-08-20,22,"S-",0.182863636363636
2020-08-20,23,"OC+",0.1742
2020-08-20,27,"C+",0.159090909090909
2020-08-20,30,"R-",0.162318181818182
2020-08-20,32,"I-",0.175136363636364
2020-08-20,33,"V-",0.140318181818182
2020-08-20,35,"R+",0.191181818181818
2020-08-20,36,"C+",0.189818181818182
2020-08-20,38,"OC+",0.1891
2020-08-20,39,"C-",0.169
2020-08-20,41,"R+",0.168363636363636
2020-08-20,42,"OC+",0.168636363636364
2020-08-20,45,"S-",0.176
2020-08-20,47,"V-",0.147454545454545
2020-08-20,48,"I-",0.183136363636364
2020-08-20,53,"C-",0.181363636363636
2020-08-20,54,"V+",0.161090909090909
2020-08-20,56,"R-",0.17
2020-08-20,58,"OC-",0.153
2020-08-21,2,"C-",0.161791666666667
2020-08-21,4,"R+",0.122722222222222
2020-08-21,5,"R-",0.147083333333333
2020-08-21,7,"OC-",0.144145833333333
2020-08-21,8,"V+",0.161
2020-08-21,12,"C+",0.181791666666667
2020-08-21,13,"V+",0.16975
2020-08-21,14,"I-",0.185875
2020-08-21,16,"V-",0.143416666666667
2020-08-21,17,"S-",0.151666666666667
2020-08-21,21,"OC-",0.188645833333333
2020-08-21,22,"S-",0.179625
2020-08-21,23,"OC+",0.170611111111111
2020-08-21,27,"C+",0.154833333333333
2020-08-21,30,"R-",0.1590625
2020-08-21,32,"I-",0.171645833333333
2020-08-21,33,"V-",0.138166666666667
2020-08-21,35,"R+",0.188208333333333
2020-08-21,36,"C+",0.185666666666667
2020-08-21,38,"OC+",0.185611111111111
2020-08-21,39,"C-",0.1653125
2020-08-21,41,"R+",0.164583333333333
2020-08-21,42,"OC+",0.165666666666667
2020-08-21,45,"S-",0.17275
2020-08-21,47,"V-",0.145645833333333
2020-08-21,48,"I-",0.180375
2020-08-21,53,"C-",0.1784375
2020-08-21,54,"V+",0.159083333333333
2020-08-21,56,"R-",0.167333333333333
2020-08-21,58,"OC-",0.149375
2020-08-22,2,"C-",0.1575
2020-08-22,4,"R+",0.118458333333333
2020-08-22,5,"R-",0.143645833333333
2020-08-22,7,"OC-",0.138479166666667
2020-08-22,8,"V+",0.156541666666667
2020-08-22,12,"C+",0.176208333333333
2020-08-22,13,"V+",0.1665
2020-08-22,14,"I-",0.180854166666667
2020-08-22,16,"V-",0.140125
2020-08-22,17,"S-",0.148208333333333
2020-08-22,21,"OC-",0.183854166666667
2020-08-22,22,"S-",0.175333333333333
2020-08-22,23,"OC+",0.166875
2020-08-22,27,"C+",0.149416666666667
2020-08-22,30,"R-",0.154229166666667
2020-08-22,32,"I-",0.167645833333333
2020-08-22,33,"V-",0.135791666666667
2020-08-22,35,"R+",0.185541666666667
2020-08-22,36,"C+",0.182083333333333
2020-08-22,38,"OC+",0.182333333333333
2020-08-22,39,"C-",0.160645833333333
2020-08-22,41,"R+",0.160583333333333
2020-08-22,42,"OC+",0.16225
2020-08-22,45,"S-",0.1688125
2020-08-22,47,"V-",0.143541666666667
2020-08-22,48,"I-",0.17675
2020-08-22,53,"C-",0.1750625
2020-08-22,54,"V+",0.156666666666667
2020-08-22,56,"R-",0.164395833333333
2020-08-22,58,"OC-",0.144666666666667
2020-08-23,2,"C-",0.1531875
2020-08-23,4,"R+",0.11375
2020-08-23,5,"R-",0.140145833333333
2020-08-23,7,"OC-",0.132479166666667
2020-08-23,8,"V+",0.15125
2020-08-23,12,"C+",0.170541666666667
2020-08-23,13,"V+",0.163083333333333
2020-08-23,14,"I-",0.1759375
2020-08-23,16,"V-",0.1368125
2020-08-23,17,"S-",0.1445
2020-08-23,21,"OC-",0.178895833333333
2020-08-23,22,"S-",0.171604166666667
2020-08-23,23,"OC+",0.162416666666667
2020-08-23,27,"C+",0.143333333333333
2020-08-23,30,"R-",0.148604166666667
2020-08-23,32,"I-",0.163291666666667
2020-08-23,33,"V-",0.133208333333333
2020-08-23,35,"R+",0.183166666666667
2020-08-23,36,"C+",0.178625
2020-08-23,38,"OC+",0.178291666666667
2020-08-23,39,"C-",0.155979166666667
2020-08-23,41,"R+",0.156083333333333
2020-08-23,42,"OC+",0.15875
2020-08-23,45,"S-",0.164895833333333
2020-08-23,47,"V-",0.141166666666667
2020-08-23,48,"I-",0.1730625
2020-08-23,53,"C-",0.171833333333333
2020-08-23,54,"V+",0.154208333333333
2020-08-23,56,"R-",0.161645833333333
2020-08-23,58,"OC-",0.139770833333333
2020-08-24,2,"C-",0.1491875
2020-08-24,4,"R+",0.109166666666667
2020-08-24,5,"R-",0.1365
2020-08-24,7,"OC-",0.126625
2020-08-24,8,"V+",0.145958333333333
2020-08-24,12,"C+",0.165958333333333
2020-08-24,13,"V+",0.159791666666667
2020-08-24,14,"I-",0.171458333333333
2020-08-24,16,"V-",0.133083333333333
2020-08-24,17,"S-",0.1408125
2020-08-24,21,"OC-",0.174229166666667
2020-08-24,22,"S-",0.167875
2020-08-24,23,"OC+",0.158458333333333
2020-08-24,27,"C+",0.137916666666667
2020-08-24,30,"R-",0.143354166666667
2020-08-24,32,"I-",0.1591875
2020-08-24,33,"V-",0.130875
2020-08-24,35,"R+",0.180958333333333
2020-08-24,36,"C+",0.1755
2020-08-24,38,"OC+",0.174791666666667
2020-08-24,39,"C-",0.15125
2020-08-24,41,"R+",0.152291666666667
2020-08-24,42,"OC+",0.155708333333333
2020-08-24,45,"S-",0.160895833333333
2020-08-24,47,"V-",0.138770833333333
2020-08-24,48,"I-",0.1694375
2020-08-24,53,"C-",0.168666666666667
2020-08-24,54,"V+",0.151916666666667
2020-08-24,56,"R-",0.159145833333333
2020-08-24,58,"OC-",0.1353125
2020-08-25,2,"C-",0.145145833333333
2020-08-25,4,"R+",0.104875
2020-08-25,5,"R-",0.133125
2020-08-25,7,"OC-",0.121229166666667
2020-08-25,8,"V+",0.141291666666667
2020-08-25,12,"C+",0.161625
2020-08-25,13,"V+",0.156916666666667
2020-08-25,14,"I-",0.16725
2020-08-25,16,"V-",0.129520833333333
2020-08-25,17,"S-",0.137333333333333
2020-08-25,21,"OC-",0.169854166666667
2020-08-25,22,"S-",0.1644375
2020-08-25,23,"OC+",0.154833333333333
2020-08-25,27,"C+",0.132875
2020-08-25,30,"R-",0.1384375
2020-08-25,32,"I-",0.155166666666667
2020-08-25,33,"V-",0.127979166666667
2020-08-25,35,"R+",0.179041666666667
2020-08-25,36,"C+",0.1725
2020-08-25,38,"OC+",0.171583333333333
2020-08-25,39,"C-",0.146770833333333
2020-08-25,41,"R+",0.148666666666667
2020-08-25,42,"OC+",0.152833333333333
2020-08-25,45,"S-",0.157125
2020-08-25,47,"V-",0.136125
2020-08-25,48,"I-",0.165645833333333
2020-08-25,53,"C-",0.1655625
2020-08-25,54,"V+",0.149666666666667
2020-08-25,56,"R-",0.156645833333333
2020-08-25,58,"OC-",0.131270833333333
2020-08-26,2,"C-",0.142520833333333
2020-08-26,4,"R+",0.101625
2020-08-26,5,"R-",0.13075
2020-08-26,7,"OC-",0.116708333333333
2020-08-26,8,"V+",0.137583333333333
2020-08-26,12,"C+",0.157875
2020-08-26,13,"V+",0.154416666666667
2020-08-26,14,"I-",0.163604166666667
2020-08-26,16,"V-",0.126708333333333
2020-08-26,17,"S-",0.134520833333333
2020-08-26,21,"OC-",0.166333333333333
2020-08-26,22,"S-",0.1616875
2020-08-26,23,"OC+",0.152458333333333
2020-08-26,27,"C+",0.128708333333333
2020-08-26,30,"R-",0.134458333333333
2020-08-26,32,"I-",0.152145833333333
2020-08-26,33,"V-",0.126166666666667
2020-08-26,35,"R+",0.1775
2020-08-26,36,"C+",0.169916666666667
2020-08-26,38,"OC+",0.168833333333333
2020-08-26,39,"C-",0.143166666666667
2020-08-26,41,"R+",0.145666666666667
2020-08-26,42,"OC+",0.150708333333333
2020-08-26,45,"S-",0.1545
2020-08-26,47,"V-",0.134270833333333
2020-08-26,48,"I-",0.162729166666667
2020-08-26,53,"C-",0.163333333333333
2020-08-26,54,"V+",0.148166666666667
2020-08-26,56,"R-",0.154520833333333
2020-08-26,58,"OC-",0.1281875
2020-08-27,2,"C-",0.139979166666667
2020-08-27,4,"R+",0.098375
2020-08-27,5,"R-",0.128458333333333
2020-08-27,7,"OC-",0.112416666666667
2020-08-27,8,"V+",0.230875
2020-08-27,12,"C+",0.154583333333333
2020-08-27,13,"V+",0.228875
2020-08-27,14,"I-",0.1605
2020-08-27,16,"V-",0.204833333333333
2020-08-27,17,"S-",0.1321875
2020-08-27,21,"OC-",0.1630625
2020-08-27,22,"S-",0.159333333333333
2020-08-27,23,"OC+",0.149541666666667
2020-08-27,27,"C+",0.124833333333333
2020-08-27,30,"R-",0.130604166666667
2020-08-27,32,"I-",0.1493125
2020-08-27,33,"V-",0.1834375
2020-08-27,35,"R+",0.175916666666667
2020-08-27,36,"C+",0.167291666666667
2020-08-27,38,"OC+",0.166083333333333
2020-08-27,39,"C-",0.140020833333333
2020-08-27,41,"R+",0.142625
2020-08-27,42,"OC+",0.148666666666667
2020-08-27,45,"S-",0.1518125
2020-08-27,47,"V-",0.1833125
2020-08-27,48,"I-",0.159791666666667
2020-08-27,53,"C-",0.161291666666667
2020-08-27,54,"V+",0.197958333333333
2020-08-27,56,"R-",0.152729166666667
2020-08-27,58,"OC-",0.125104166666667
2020-08-28,2,"C-",0.137458333333333
2020-08-28,4,"R+",0.0949545454545455
2020-08-28,5,"R-",0.126479166666667
2020-08-28,7,"OC-",0.10775
2020-08-28,8,"V+",0.220041666666667
2020-08-28,12,"C+",0.151666666666667
2020-08-28,13,"V+",0.218208333333333
2020-08-28,14,"I-",0.157333333333333
2020-08-28,16,"V-",0.194
2020-08-28,17,"S-",0.129666666666667
2020-08-28,21,"OC-",0.159833333333333
2020-08-28,22,"S-",0.157083333333333
2020-08-28,23,"OC+",0.147409090909091
2020-08-28,27,"C+",0.12075
2020-08-28,30,"R-",0.126541666666667
2020-08-28,32,"I-",0.146625
2020-08-28,33,"V-",0.182541666666667
2020-08-28,35,"R+",0.175208333333333
2020-08-28,36,"C+",0.165333333333333
2020-08-28,38,"OC+",0.163045454545455
2020-08-28,39,"C-",0.136791666666667
2020-08-28,41,"R+",0.139916666666667
2020-08-28,42,"OC+",0.146625
2020-08-28,45,"S-",0.1495
2020-08-28,47,"V-",0.1975
2020-08-28,48,"I-",0.157
2020-08-28,53,"C-",0.159541666666667
2020-08-28,54,"V+",0.199208333333333
2020-08-28,56,"R-",0.151270833333333
2020-08-28,58,"OC-",0.1214375
2020-08-29,2,"C-",0.13425
2020-08-29,4,"R+",0.0909565217391304
